Gender,Country,Age_Group,Value,SAL_NAME_2021
M,China,25_44,90,Werribee
M,China,25_44,4,Werribee South
M,China,25_44,32,West Footscray
M,China,25_44,183,West Melbourne
M,China,25_44,3,West Wodonga
M,China,25_44,13,Westmeadows
M,China,25_44,419,Wheelers Hill
M,China,25_44,4,White Hills (Vic.)
M,China,25_44,159,Williams Landing
M,China,25_44,7,Williamstown (Vic.)
M,China,25_44,13,Windsor (Vic.)
M,China,25_44,6,Winter Valley
M,China,25_44,12,Wodonga
M,China,25_44,43,Wollert
M,China,25_44,3,Wonthaggi
M,China,25_44,25,Wyndham Vale
M,China,25_44,17,Yallambie
M,China,25_44,15,Yarraville
M,China,25_44,4,Yarrawonga (Vic.)
M,China,25_44,3,No usual address (Vic.)
M,China,45_54,6,Abbotsford (Vic.)
M,China,45_54,4,Aberfeldie
M,China,45_54,4,Airport West
M,China,45_54,6,Albanvale
M,China,45_54,3,Albion (Vic.)
M,China,45_54,4,Alfredton
M,China,45_54,5,Alphington
M,China,45_54,17,Altona (Vic.)
M,China,45_54,8,Altona Meadows
M,China,45_54,3,Altona North
M,China,45_54,8,Ardeer
M,China,45_54,5,Armadale (Vic.)
M,China,45_54,5,Ascot Vale
M,China,45_54,21,Ashburton
M,China,45_54,38,Ashwood
M,China,45_54,5,Aspendale
M,China,45_54,12,Aspendale Gardens
M,China,45_54,12,Avondale Heights
M,China,45_54,4,Bakery Hill
M,China,45_54,178,Balwyn
M,China,45_54,227,Balwyn North
M,China,45_54,34,Bayswater (Vic.)
M,China,45_54,8,Bayswater North
M,China,45_54,8,Beaconsfield (Vic.)
M,China,45_54,10,Beaumaris (Vic.)
M,China,45_54,4,Belgrave
M,China,45_54,3,Belmont (Vic.)
M,China,45_54,5,Benalla
M,China,45_54,62,Bentleigh
M,China,45_54,91,Bentleigh East
M,China,45_54,93,Berwick
M,China,45_54,7,Black Rock (Vic.)
M,China,45_54,59,Blackburn
M,China,45_54,49,Blackburn North
M,China,45_54,55,Blackburn South
M,China,45_54,39,Boronia
M,China,45_54,201,Box Hill (Vic.)
M,China,45_54,137,Box Hill North
M,China,45_54,63,Box Hill South
M,China,45_54,16,Braybrook
M,China,45_54,3,Briar Hill
M,China,45_54,48,Brighton (Vic.)
M,China,45_54,42,Brighton East
M,China,45_54,4,Broadmeadows (Vic.)
M,China,45_54,6,Brookfield (Vic.)
M,China,45_54,3,Brooklyn (Vic.)
M,China,45_54,8,Brunswick (Vic.)
M,China,45_54,3,Brunswick East
M,China,45_54,6,Brunswick West
M,China,45_54,25,Bulleen
M,China,45_54,110,Bundoora (Vic.)
M,China,45_54,10,Burnside Heights
M,China,45_54,75,Burwood (Vic.)
M,China,45_54,105,Burwood East
M,China,45_54,15,Cairnlea
M,China,45_54,101,Camberwell (Vic.)
M,China,45_54,51,Canterbury (Vic.)
M,China,45_54,14,Carlton (Vic.)
M,China,45_54,34,Carnegie
M,China,45_54,18,Caroline Springs
M,China,45_54,5,Carrum Downs
M,China,45_54,5,Caulfield
M,China,45_54,28,Caulfield North
M,China,45_54,9,Caulfield South
M,China,45_54,25,Chadstone
M,China,45_54,5,Chelsea Heights
M,China,45_54,38,Cheltenham (Vic.)
M,China,45_54,17,Chirnside Park
M,China,45_54,15,Clarinda
M,China,45_54,65,Clayton
M,China,45_54,35,Clayton South
M,China,45_54,8,Clyde (Vic.)
M,China,45_54,23,Clyde North
M,China,45_54,13,Coburg
M,China,45_54,8,Coburg North
M,China,45_54,8,Colac
M,China,45_54,6,Collingwood (Vic.)
M,China,45_54,4,Coolaroo
M,China,45_54,3,Corio
M,China,45_54,22,Craigieburn
M,China,45_54,9,Cranbourne
M,China,45_54,17,Cranbourne East
M,China,45_54,19,Cranbourne North
M,China,45_54,12,Cranbourne West
M,China,45_54,33,Croydon (Vic.)
M,China,45_54,14,Croydon Hills
M,China,45_54,18,Croydon North
M,China,45_54,8,Croydon South
M,China,45_54,56,Dandenong
M,China,45_54,10,Dandenong North
M,China,45_54,19,Deepdene (Vic.)
M,China,45_54,19,Deer Park
M,China,45_54,7,Delahey
M,China,45_54,3,Derrimut
M,China,45_54,5,Diamond Creek
M,China,45_54,15,Dingley Village
M,China,45_54,36,Docklands
M,China,45_54,208,Doncaster
M,China,45_54,254,Doncaster East
M,China,45_54,59,Donvale
M,China,45_54,9,Doreen
M,China,45_54,5,Doveton
M,China,45_54,3,Eaglemont
M,China,45_54,3,Edithvale
M,China,45_54,11,Eltham (Vic.)
M,China,45_54,5,Eltham North
M,China,45_54,50,Endeavour Hills
M,China,45_54,22,Epping (Vic.)
M,China,45_54,14,Essendon
M,China,45_54,5,Eumemmerring
M,China,45_54,6,Fairfield (Vic.)
M,China,45_54,8,Fawkner
M,China,45_54,31,Ferntree Gully
M,China,45_54,8,Fitzroy (Vic.)
M,China,45_54,5,Flora Hill
M,China,45_54,35,Footscray
M,China,45_54,53,Forest Hill (Vic.)
M,China,45_54,30,Frankston
M,China,45_54,4,Frankston North
M,China,45_54,13,Frankston South
M,China,45_54,3,Fulham (Vic.)
M,China,45_54,3,Gardenvale
M,China,45_54,4,Geelong West
M,China,45_54,3,Gladstone Park
M,China,45_54,4,Glen Huntly
M,China,45_54,68,Glen Iris (Vic.)
M,China,45_54,505,Glen Waverley
M,China,45_54,12,Glenroy (Vic.)
M,China,45_54,4,Golden Square
M,China,45_54,4,Gowanbrae
M,China,45_54,28,Greensborough
M,China,45_54,8,Greenvale (Vic.)
M,China,45_54,6,Grovedale
M,China,45_54,10,Hallam
M,China,45_54,8,Hampton (Vic.)
M,China,45_54,11,Hampton East
M,China,45_54,23,Hampton Park
M,China,45_54,5,Harkness
M,China,45_54,22,Hawthorn (Vic.)
M,China,45_54,40,Hawthorn East
M,China,45_54,11,Heatherton
M,China,45_54,22,Heathmont
M,China,45_54,12,Heidelberg
M,China,45_54,8,Heidelberg Heights
M,China,45_54,5,Heidelberg West
M,China,45_54,13,Highett
M,China,45_54,19,Highton
M,China,45_54,4,Hillside (Melton - Vic.)
M,China,45_54,37,Hoppers Crossing
M,China,45_54,4,Horsham
M,China,45_54,20,Hughesdale
M,China,45_54,5,Huntingdale (Vic.)
M,China,45_54,33,Ivanhoe (Vic.)
M,China,45_54,7,Ivanhoe East
M,China,45_54,4,Junortoun
M,China,45_54,11,Keilor East
M,China,45_54,6,Kennington
M,China,45_54,11,Kensington (Vic.)
M,China,45_54,90,Kew (Vic.)
M,China,45_54,17,Kew East
M,China,45_54,90,Keysborough
M,China,45_54,4,Kilmore
M,China,45_54,4,Kilsyth
M,China,45_54,3,Kings Park (Vic.)
M,China,45_54,17,Kingsbury
M,China,45_54,32,Knoxfield
M,China,45_54,8,Kooyong
M,China,45_54,6,Lake Gardens
M,China,45_54,24,Lalor
M,China,45_54,9,Langwarrin
M,China,45_54,5,Laverton (Vic.)
M,China,45_54,4,Leopold
M,China,45_54,3,Lower Plenty
M,China,45_54,26,Lynbrook
M,China,45_54,24,Lyndhurst (Vic.)
M,China,45_54,16,Lysterfield
M,China,45_54,6,Lysterfield South
M,China,45_54,10,Macleod (Vic.)
M,China,45_54,8,Maidstone
M,China,45_54,9,Malvern (Vic.)
M,China,45_54,38,Malvern East
M,China,45_54,3,Manor Lakes
M,China,45_54,18,Maribyrnong
M,China,45_54,39,McKinnon
M,China,45_54,6,Meadow Heights
M,China,45_54,115,Melbourne
M,China,45_54,6,Melton (Vic.)
M,China,45_54,6,Melton South
M,China,45_54,4,Melton West
M,China,45_54,26,Mentone
M,China,45_54,9,Mernda
M,China,45_54,15,Mildura
M,China,45_54,25,Mill Park
M,China,45_54,48,Mitcham (Vic.)
M,China,45_54,5,Moe
M,China,45_54,23,Mont Albert
M,China,45_54,33,Mont Albert North
M,China,45_54,4,Montmorency
M,China,45_54,3,Montrose (Vic.)
M,China,45_54,5,Moonee Ponds
M,China,45_54,11,Moorabbin
M,China,45_54,20,Mooroolbark
M,China,45_54,8,Mordialloc
M,China,45_54,4,Mornington (Vic.)
M,China,45_54,3,Morwell
M,China,45_54,5,Mount Duneed
M,China,45_54,12,Mount Eliza
M,China,45_54,264,Mount Waverley
M,China,45_54,50,Mulgrave (Vic.)
M,China,45_54,15,Murrumbeena
M,China,45_54,38,Narre Warren
M,China,45_54,11,Narre Warren North
M,China,45_54,50,Narre Warren South
M,China,45_54,8,Newtown (Greater Geelong - Vic.)
M,China,45_54,3,Niddrie
M,China,45_54,35,Noble Park
M,China,45_54,10,Noble Park North
M,China,45_54,3,North Geelong
M,China,45_54,23,North Melbourne
M,China,45_54,9,Northcote
M,China,45_54,14,Notting Hill
M,China,45_54,57,Nunawading
M,China,45_54,12,Oak Park
M,China,45_54,10,Oakleigh
M,China,45_54,25,Oakleigh East
M,China,45_54,34,Oakleigh South
M,China,45_54,3,Ocean Grove
M,China,45_54,4,Officer
M,China,45_54,33,Ormond
M,China,45_54,19,Pakenham
M,China,45_54,6,Park Orchards
M,China,45_54,6,Parkville (Vic.)
M,China,45_54,8,Pascoe Vale
M,China,45_54,8,Pascoe Vale South
M,China,45_54,20,Patterson Lakes
M,China,45_54,3,Plenty (Vic.)
M,China,45_54,226,Point Cook
M,China,45_54,9,Port Melbourne
M,China,45_54,5,Prahran
M,China,45_54,65,Preston (Vic.)
M,China,45_54,5,Ravenhall
M,China,45_54,4,Research
M,China,45_54,89,Reservoir (Vic.)
M,China,45_54,13,Richmond (Vic.)
M,China,45_54,74,Ringwood (Vic.)
M,China,45_54,30,Ringwood East
M,China,45_54,25,Ringwood North
M,China,45_54,22,Rosanna
M,China,45_54,88,Rowville
M,China,45_54,5,Roxburgh Park
M,China,45_54,4,San Remo (Vic.)
M,China,45_54,5,Sandhurst
M,China,45_54,11,Sandringham (Vic.)
M,China,45_54,32,Scoresby
M,China,45_54,16,Seabrook
M,China,45_54,7,Seaford (Vic.)
M,China,45_54,4,Sebastopol (Vic.)
M,China,45_54,7,Shepparton
M,China,45_54,3,Skye (Vic.)
M,China,45_54,5,Somerville (Vic.)
M,China,45_54,7,South Melbourne
M,China,45_54,15,South Morang
M,China,45_54,32,South Yarra
M,China,45_54,22,Southbank
M,China,45_54,4,Spotswood
M,China,45_54,68,Springvale (Vic.)
M,China,45_54,12,Springvale South
M,China,45_54,25,St Albans (Vic.)
M,China,45_54,7,St Helena
M,China,45_54,7,St Kilda (Vic.)
M,China,45_54,9,St Kilda East
M,China,45_54,6,Strathdale
M,China,45_54,4,Strathmore (Vic.)
M,China,45_54,10,Sunbury
M,China,45_54,15,Sunshine (Vic.)
M,China,45_54,7,Sunshine North
M,China,45_54,14,Sunshine West
M,China,45_54,61,Surrey Hills
M,China,45_54,6,Sydenham (Vic.)
M,China,45_54,36,Tarneit
M,China,45_54,4,Taylors Hill
M,China,45_54,6,Taylors Lakes
M,China,45_54,88,Templestowe
M,China,45_54,56,Templestowe Lower
M,China,45_54,6,The Basin (Vic.)
M,China,45_54,21,Thomastown
M,China,45_54,3,Thornbury
M,China,45_54,29,Toorak
M,China,45_54,5,Traralgon
M,China,45_54,4,Travancore
M,China,45_54,30,Truganina
M,China,45_54,5,Tyabb
M,China,45_54,4,Upwey
M,China,45_54,69,Vermont
M,China,45_54,119,Vermont South
M,China,45_54,40,Viewbank
M,China,45_54,6,Wangaratta (Vic.)
M,China,45_54,84,Wantirna
M,China,45_54,137,Wantirna South
M,China,45_54,3,Warragul
M,China,45_54,7,Warrandyte
M,China,45_54,5,Warranwood
M,China,45_54,22,Waterways
M,China,45_54,7,Watsonia
M,China,45_54,3,Watsonia North
M,China,45_54,26,Werribee
M,China,45_54,19,West Melbourne
M,China,45_54,5,West Wodonga
M,China,45_54,3,Westmeadows
M,China,45_54,185,Wheelers Hill
M,China,45_54,28,Williams Landing
M,China,45_54,4,Windsor (Vic.)
M,China,45_54,5,Wodonga
M,China,45_54,12,Wollert
M,China,45_54,3,Wonga Park
M,China,45_54,11,Wyndham Vale
M,China,45_54,4,Yallambie
M,China,45_54,9,Yarraville
M,China,45_54,3,No usual address (Vic.)
M,China,55 years and over,3,Abbotsford (Vic.)
M,China,55 years and over,4,Aberfeldie
M,China,55 years and over,9,Airport West
M,China,55 years and over,3,Albanvale
M,China,55 years and over,11,Albion (Vic.)
M,China,55 years and over,7,Alfredton
M,China,55 years and over,3,Alphington
M,China,55 years and over,7,Altona (Vic.)
M,China,55 years and over,18,Altona Meadows
M,China,55 years and over,6,Altona North
M,China,55 years and over,3,Ardeer
M,China,55 years and over,4,Armadale (Vic.)
M,China,55 years and over,14,Ascot Vale
M,China,55 years and over,39,Ashburton
M,China,55 years and over,43,Ashwood
M,China,55 years and over,6,Aspendale
M,China,55 years and over,12,Aspendale Gardens
M,China,55 years and over,15,Avondale Heights
M,China,55 years and over,4,Balaclava (Vic.)
M,China,55 years and over,3,Ballarat Central
M,China,55 years and over,128,Balwyn
M,China,55 years and over,215,Balwyn North
M,China,55 years and over,47,Bayswater (Vic.)
M,China,55 years and over,14,Bayswater North
M,China,55 years and over,15,Beaumaris (Vic.)
M,China,55 years and over,4,Bell Park
M,China,55 years and over,3,Bell Post Hill
M,China,55 years and over,10,Bellfield (Banyule - Vic.)
M,China,55 years and over,3,Belmont (Vic.)
M,China,55 years and over,65,Bentleigh
M,China,55 years and over,83,Bentleigh East
M,China,55 years and over,67,Berwick
M,China,55 years and over,6,Black Rock (Vic.)
M,China,55 years and over,58,Blackburn
M,China,55 years and over,62,Blackburn North
M,China,55 years and over,64,Blackburn South
M,China,55 years and over,56,Boronia
M,China,55 years and over,172,Box Hill (Vic.)
M,China,55 years and over,123,Box Hill North
M,China,55 years and over,56,Box Hill South
M,China,55 years and over,14,Braybrook
M,China,55 years and over,36,Brighton (Vic.)
M,China,55 years and over,38,Brighton East
M,China,55 years and over,14,Broadmeadows (Vic.)
M,China,55 years and over,3,Brookfield (Vic.)
M,China,55 years and over,14,Brunswick (Vic.)
M,China,55 years and over,8,Brunswick West
M,China,55 years and over,90,Bulleen
M,China,55 years and over,133,Bundoora (Vic.)
M,China,55 years and over,4,Burnside (Vic.)
M,China,55 years and over,5,Burnside Heights
M,China,55 years and over,89,Burwood (Vic.)
M,China,55 years and over,117,Burwood East
M,China,55 years and over,8,Cairnlea
M,China,55 years and over,92,Camberwell (Vic.)
M,China,55 years and over,3,Canadian
M,China,55 years and over,67,Canterbury (Vic.)
M,China,55 years and over,13,Carlton (Vic.)
M,China,55 years and over,45,Carnegie
M,China,55 years and over,18,Caroline Springs
M,China,55 years and over,7,Carrum Downs
M,China,55 years and over,5,Caulfield
M,China,55 years and over,20,Caulfield North
M,China,55 years and over,27,Caulfield South
M,China,55 years and over,44,Chadstone
M,China,55 years and over,3,Chelsea
M,China,55 years and over,54,Cheltenham (Vic.)
M,China,55 years and over,19,Chirnside Park
M,China,55 years and over,18,Clarinda
M,China,55 years and over,68,Clayton
M,China,55 years and over,67,Clayton South
M,China,55 years and over,11,Clyde North
M,China,55 years and over,3,Cobram
M,China,55 years and over,28,Coburg
M,China,55 years and over,10,Coburg North
M,China,55 years and over,3,Cockatoo (Vic.)
M,China,55 years and over,10,Collingwood (Vic.)
M,China,55 years and over,10,Craigieburn
M,China,55 years and over,14,Cranbourne
M,China,55 years and over,11,Cranbourne East
M,China,55 years and over,12,Cranbourne North
M,China,55 years and over,5,Cranbourne West
M,China,55 years and over,29,Croydon (Vic.)
M,China,55 years and over,3,Croydon Hills
M,China,55 years and over,18,Croydon North
M,China,55 years and over,4,Croydon South
M,China,55 years and over,62,Dandenong
M,China,55 years and over,37,Dandenong North
M,China,55 years and over,17,Deepdene (Vic.)
M,China,55 years and over,14,Deer Park
M,China,55 years and over,8,Delahey
M,China,55 years and over,5,Derrimut
M,China,55 years and over,4,Devon Meadows
M,China,55 years and over,11,Dingley Village
M,China,55 years and over,37,Docklands
M,China,55 years and over,275,Doncaster
M,China,55 years and over,250,Doncaster East
M,China,55 years and over,62,Donvale
M,China,55 years and over,3,Doreen
M,China,55 years and over,15,Doveton
M,China,55 years and over,11,Eaglemont
M,China,55 years and over,3,East Melbourne
M,China,55 years and over,5,Echuca
M,China,55 years and over,11,Elsternwick
M,China,55 years and over,10,Eltham (Vic.)
M,China,55 years and over,5,Eltham North
M,China,55 years and over,69,Endeavour Hills
M,China,55 years and over,41,Epping (Vic.)
M,China,55 years and over,14,Essendon
M,China,55 years and over,4,Essendon North
M,China,55 years and over,6,Fairfield (Vic.)
M,China,55 years and over,5,Fawkner
M,China,55 years and over,43,Ferntree Gully
M,China,55 years and over,3,Ferny Creek
M,China,55 years and over,11,Fitzroy (Vic.)
M,China,55 years and over,5,Fitzroy North
M,China,55 years and over,7,Flemington
M,China,55 years and over,22,Footscray
M,China,55 years and over,81,Forest Hill (Vic.)
M,China,55 years and over,29,Frankston
M,China,55 years and over,10,Frankston South
M,China,55 years and over,4,Fraser Rise
M,China,55 years and over,3,Fulham (Vic.)
M,China,55 years and over,4,Geelong
M,China,55 years and over,4,Gisborne
M,China,55 years and over,17,Glen Huntly
M,China,55 years and over,77,Glen Iris (Vic.)
M,China,55 years and over,464,Glen Waverley
M,China,55 years and over,24,Glenroy (Vic.)
M,China,55 years and over,6,Gowanbrae
M,China,55 years and over,17,Greensborough
M,China,55 years and over,7,Greenvale (Vic.)
M,China,55 years and over,8,Grovedale
M,China,55 years and over,22,Hallam
M,China,55 years and over,15,Hampton (Vic.)
M,China,55 years and over,8,Hampton East
M,China,55 years and over,26,Hampton Park
M,China,55 years and over,3,Hastings (Vic.)
M,China,55 years and over,32,Hawthorn (Vic.)
M,China,55 years and over,35,Hawthorn East
M,China,55 years and over,7,Heatherton
M,China,55 years and over,14,Heathmont
M,China,55 years and over,9,Heidelberg
M,China,55 years and over,10,Heidelberg Heights
M,China,55 years and over,15,Heidelberg West
M,China,55 years and over,16,Highett
M,China,55 years and over,16,Highton
M,China,55 years and over,7,Hillside (Melton - Vic.)
M,China,55 years and over,49,Hoppers Crossing
M,China,55 years and over,26,Hughesdale
M,China,55 years and over,5,Huntingdale (Vic.)
M,China,55 years and over,41,Ivanhoe (Vic.)
M,China,55 years and over,7,Ivanhoe East
M,China,55 years and over,3,Kealba
M,China,55 years and over,9,Keilor
M,China,55 years and over,10,Keilor Downs
M,China,55 years and over,11,Keilor East
M,China,55 years and over,3,Kennington
M,China,55 years and over,9,Kensington (Vic.)
M,China,55 years and over,111,Kew (Vic.)
M,China,55 years and over,17,Kew East
M,China,55 years and over,97,Keysborough
M,China,55 years and over,3,Kilsyth
M,China,55 years and over,5,Kings Park (Vic.)
M,China,55 years and over,6,Kingsbury
M,China,55 years and over,36,Knoxfield
M,China,55 years and over,3,Kooyong
M,China,55 years and over,4,Lake Gardens
M,China,55 years and over,31,Lalor
M,China,55 years and over,7,Langwarrin
M,China,55 years and over,3,Laverton (Vic.)
M,China,55 years and over,6,Lower Plenty
M,China,55 years and over,3,Lucas
M,China,55 years and over,10,Lynbrook
M,China,55 years and over,7,Lyndhurst (Vic.)
M,China,55 years and over,10,Lysterfield
M,China,55 years and over,4,Lysterfield South
M,China,55 years and over,21,Macleod (Vic.)
M,China,55 years and over,3,Maddingley
M,China,55 years and over,14,Maidstone
M,China,55 years and over,10,Malvern (Vic.)
M,China,55 years and over,64,Malvern East
M,China,55 years and over,3,Manor Lakes
M,China,55 years and over,30,Maribyrnong
M,China,55 years and over,29,McKinnon
M,China,55 years and over,9,Meadow Heights
M,China,55 years and over,88,Melbourne
M,China,55 years and over,4,Melton (Vic.)
M,China,55 years and over,4,Melton South
M,China,55 years and over,4,Melton West
M,China,55 years and over,28,Mentone
M,China,55 years and over,11,Mernda
M,China,55 years and over,4,Mickleham
M,China,55 years and over,11,Mildura
M,China,55 years and over,54,Mill Park
M,China,55 years and over,60,Mitcham (Vic.)
M,China,55 years and over,5,Monbulk
M,China,55 years and over,36,Mont Albert
M,China,55 years and over,37,Mont Albert North
M,China,55 years and over,4,Montmorency
M,China,55 years and over,11,Moonee Ponds
M,China,55 years and over,14,Moorabbin
M,China,55 years and over,17,Mooroolbark
M,China,55 years and over,5,Mooroopna
M,China,55 years and over,9,Mordialloc
M,China,55 years and over,7,Mornington (Vic.)
M,China,55 years and over,4,Mount Duneed
M,China,55 years and over,9,Mount Eliza
M,China,55 years and over,294,Mount Waverley
M,China,55 years and over,72,Mulgrave (Vic.)
M,China,55 years and over,23,Murrumbeena
M,China,55 years and over,46,Narre Warren
M,China,55 years and over,3,Narre Warren East
M,China,55 years and over,31,Narre Warren North
M,China,55 years and over,37,Narre Warren South
M,China,55 years and over,4,Newport (Vic.)
M,China,55 years and over,3,Newtown (Greater Geelong - Vic.)
M,China,55 years and over,6,Niddrie
M,China,55 years and over,41,Noble Park
M,China,55 years and over,16,Noble Park North
M,China,55 years and over,34,North Melbourne
M,China,55 years and over,6,Northcote
M,China,55 years and over,5,Notting Hill
M,China,55 years and over,52,Nunawading
M,China,55 years and over,14,Oak Park
M,China,55 years and over,20,Oakleigh
M,China,55 years and over,18,Oakleigh East
M,China,55 years and over,46,Oakleigh South
M,China,55 years and over,7,Officer
M,China,55 years and over,30,Ormond
M,China,55 years and over,16,Pakenham
M,China,55 years and over,8,Park Orchards
M,China,55 years and over,4,Parkdale
M,China,55 years and over,11,Parkville (Vic.)
M,China,55 years and over,17,Pascoe Vale
M,China,55 years and over,6,Pascoe Vale South
M,China,55 years and over,14,Patterson Lakes
M,China,55 years and over,193,Point Cook
M,China,55 years and over,16,Port Melbourne
M,China,55 years and over,6,Prahran
M,China,55 years and over,77,Preston (Vic.)
M,China,55 years and over,134,Reservoir (Vic.)
M,China,55 years and over,27,Richmond (Vic.)
M,China,55 years and over,53,Ringwood (Vic.)
M,China,55 years and over,32,Ringwood East
M,China,55 years and over,18,Ringwood North
M,China,55 years and over,16,Rosanna
M,China,55 years and over,98,Rowville
M,China,55 years and over,13,Roxburgh Park
M,China,55 years and over,3,Sandhurst
M,China,55 years and over,14,Sandringham (Vic.)
M,China,55 years and over,19,Scoresby
M,China,55 years and over,6,Seabrook
M,China,55 years and over,9,Seaford (Vic.)
M,China,55 years and over,9,Seddon (Vic.)
M,China,55 years and over,10,Shepparton
M,China,55 years and over,17,South Melbourne
M,China,55 years and over,18,South Morang
M,China,55 years and over,17,South Yarra
M,China,55 years and over,38,Southbank
M,China,55 years and over,3,Spotswood
M,China,55 years and over,90,Springvale (Vic.)
M,China,55 years and over,17,Springvale South
M,China,55 years and over,33,St Albans (Vic.)
